"COUNTRY,""Country"",""VAR"",""Variable"",""POPULATION"",""Population"",""TIME"",""Time"",""Value"",""Flag Codes"",""Flags"""
"PRT,""Portugal"",""T1C6"",""Median net wealth per household (current prices)"",""TP"",""Total Population"",""2013"",""2013"",67021,,"
"PRT,""Portugal"",""T1C6"",""Median net wealth per household (current prices)"",""TP"",""Total Population"",""2017"",""2017"",74780,,"
"PRT,""Portugal"",""T6AC2"",""Share of individuals with eq. liquid financial wealth <25% of income poverty line"",""TP"",""Total Population"",""2010"",""2010"",43.099998,""D"",""Difference in methodology"""
"PRT,""Portugal"",""T6AC2"",""Share of individuals with eq. liquid financial wealth <25% of income poverty line"",""TP"",""Total Population"",""2013"",""2013"",42.369999,""D"",""Difference in methodology"""
"PRT,""Portugal"",""T6AC2"",""Share of individuals with eq. liquid financial wealth <25% of income poverty line"",""TP"",""Total Population"",""2017"",""2017"",44.52,""D"",""Difference in methodology"""
"PRT,""Portugal"",""T6AC3"",""Share of individuals with eq. liquid financial wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2010"",""2010"",54.049999,""D"",""Difference in methodology"""
"PRT,""Portugal"",""T6AC3"",""Share of individuals with eq. liquid financial wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2013"",""2013"",52.110001,""D"",""Difference in methodology"""
"PRT,""Portugal"",""T6AC3"",""Share of individuals with eq. liquid financial wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2017"",""2017"",54.32,""D"",""Difference in methodology"""
"PRT,""Portugal"",""T6AC6"",""Share of individuals with eq. net wealth < 25% of income poverty line"",""TP"",""Total Population"",""2010"",""2010"",10.06,""D"",""Difference in methodology"""
"PRT,""Portugal"",""T6AC6"",""Share of individuals with eq. net wealth < 25% of income poverty line"",""TP"",""Total Population"",""2013"",""2013"",14.31,""D"",""Difference in methodology"""
"PRT,""Portugal"",""T6AC6"",""Share of individuals with eq. net wealth < 25% of income poverty line"",""TP"",""Total Population"",""2017"",""2017"",12.05,""D"",""Difference in methodology"""
"PRT,""Portugal"",""T6AC7"",""Share of individuals with eq. net wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2010"",""2010"",12.29,""D"",""Difference in methodology"""
"PRT,""Portugal"",""T6AC7"",""Share of individuals with eq. net wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2013"",""2013"",16.51,""D"",""Difference in methodology"""
"PRT,""Portugal"",""T6AC7"",""Share of individuals with eq. net wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2017"",""2017"",14.52,""D"",""Difference in methodology"""
"PRT,""Portugal"",""SB40"",""Share of bottom 40% of wealth"",""TP"",""Total Population"",""2010"",""2010"",4.4753962,,"
"PRT,""Portugal"",""SB40"",""Share of bottom 40% of wealth"",""TP"",""Total Population"",""2013"",""2013"",3.2035289,,"
"PRT,""Portugal"",""SB40"",""Share of bottom 40% of wealth"",""TP"",""Total Population"",""2017"",""2017"",4.1752038,,"
"SVK,""Slovak Republic"",""T1C6"",""Median net wealth per household (current prices)"",""TP"",""Total Population"",""2010"",""2010"",61182,,"
"SVK,""Slovak Republic"",""T1C6"",""Median net wealth per household (current prices)"",""TP"",""Total Population"",""2014"",""2014"",50316,,"
"SVK,""Slovak Republic"",""T1C6"",""Median net wealth per household (current prices)"",""TP"",""Total Population"",""2017"",""2017"",70302,,"
"SVK,""Slovak Republic"",""T6AC2"",""Share of individuals with eq. liquid financial wealth <25% of income poverty line"",""TP"",""Total Population"",""2010"",""2010"",47.549999,""D"",""Difference in methodology"""
"SVK,""Slovak Republic"",""T6AC2"",""Share of individuals with eq. liquid financial wealth <25% of income poverty line"",""TP"",""Total Population"",""2014"",""2014"",53.860001,""D"",""Difference in methodology"""
"SVK,""Slovak Republic"",""T6AC2"",""Share of individuals with eq. liquid financial wealth <25% of income poverty line"",""TP"",""Total Population"",""2017"",""2017"",53.459999,""D"",""Difference in methodology"""
"SVK,""Slovak Republic"",""T6AC3"",""Share of individuals with eq. liquid financial wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2010"",""2010"",60.380001,""D"",""Difference in methodology"""
"SVK,""Slovak Republic"",""T6AC3"",""Share of individuals with eq. liquid financial wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2014"",""2014"",67.709999,""D"",""Difference in methodology"""
"SVK,""Slovak Republic"",""T6AC3"",""Share of individuals with eq. liquid financial wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2017"",""2017"",66.900002,""D"",""Difference in methodology"""
"SVK,""Slovak Republic"",""T6AC6"",""Share of individuals with eq. net wealth < 25% of income poverty line"",""TP"",""Total Population"",""2010"",""2010"",4.4899998,""D"",""Difference in methodology"""
"SVK,""Slovak Republic"",""T6AC6"",""Share of individuals with eq. net wealth < 25% of income poverty line"",""TP"",""Total Population"",""2014"",""2014"",7.1599998,""D"",""Difference in methodology"""
"SVK,""Slovak Republic"",""T6AC6"",""Share of individuals with eq. net wealth < 25% of income poverty line"",""TP"",""Total Population"",""2017"",""2017"",5.3600001,""D"",""Difference in methodology"""
"SVK,""Slovak Republic"",""T6AC7"",""Share of individuals with eq. net wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2010"",""2010"",5.1500001,""D"",""Difference in methodology"""
"SVK,""Slovak Republic"",""T6AC7"",""Share of individuals with eq. net wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2014"",""2014"",10.35,""D"",""Difference in methodology"""
"SVK,""Slovak Republic"",""T6AC7"",""Share of individuals with eq. net wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2017"",""2017"",6.9899998,""D"",""Difference in methodology"""
"SVK,""Slovak Republic"",""SB40"",""Share of bottom 40% of wealth"",""TP"",""Total Population"",""2010"",""2010"",13.56716,,"
"SVK,""Slovak Republic"",""SB40"",""Share of bottom 40% of wealth"",""TP"",""Total Population"",""2014"",""2014"",10.5563,,"
"SVK,""Slovak Republic"",""SB40"",""Share of bottom 40% of wealth"",""TP"",""Total Population"",""2017"",""2017"",9.3080721,,"
"SVN,""Slovenia"",""T1C6"",""Median net wealth per household (current prices)"",""TP"",""Total Population"",""2014"",""2014"",80367,,"
"SVN,""Slovenia"",""T1C6"",""Median net wealth per household (current prices)"",""TP"",""Total Population"",""2017"",""2017"",91555,,"
"SVN,""Slovenia"",""T6AC2"",""Share of individuals with eq. liquid financial wealth <25% of income poverty line"",""TP"",""Total Population"",""2014"",""2014"",65.559998,""D"",""Difference in methodology"""
"SVN,""Slovenia"",""T6AC2"",""Share of individuals with eq. liquid financial wealth <25% of income poverty line"",""TP"",""Total Population"",""2017"",""2017"",65.019997,""D"",""Difference in methodology"""
"SVN,""Slovenia"",""T6AC3"",""Share of individuals with eq. liquid financial wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2014"",""2014"",73.139999,""D"",""Difference in methodology"""
"SVN,""Slovenia"",""T6AC3"",""Share of individuals with eq. liquid financial wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2017"",""2017"",75.239998,""D"",""Difference in methodology"""
"SVN,""Slovenia"",""T6AC6"",""Share of individuals with eq. net wealth < 25% of income poverty line"",""TP"",""Total Population"",""2014"",""2014"",9.9399996,""D"",""Difference in methodology"""
"SVN,""Slovenia"",""T6AC6"",""Share of individuals with eq. net wealth < 25% of income poverty line"",""TP"",""Total Population"",""2017"",""2017"",10.04,""D"",""Difference in methodology"""
"SVN,""Slovenia"",""T6AC7"",""Share of individuals with eq. net wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2014"",""2014"",11.89,""D"",""Difference in methodology"""
"SVN,""Slovenia"",""T6AC7"",""Share of individuals with eq. net wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2017"",""2017"",12.74,""D"",""Difference in methodology"""
"SVN,""Slovenia"",""SB40"",""Share of bottom 40% of wealth"",""TP"",""Total Population"",""2014"",""2014"",5.6265092,,"
"SVN,""Slovenia"",""SB40"",""Share of bottom 40% of wealth"",""TP"",""Total Population"",""2017"",""2017"",6.3954291,,"
"USA,""United States"",""T1C6"",""Median net wealth per household (current prices)"",""TP"",""Total Population"",""2010"",""2010"",62500,,"
"USA,""United States"",""T1C6"",""Median net wealth per household (current prices)"",""TP"",""Total Population"",""2013"",""2013"",64600,,"
"USA,""United States"",""T1C6"",""Median net wealth per household (current prices)"",""TP"",""Total Population"",""2016"",""2016"",77400,,"
"USA,""United States"",""T1C6"",""Median net wealth per household (current prices)"",""TP"",""Total Population"",""2019"",""2019"",97400,,"
"USA,""United States"",""T6AC2"",""Share of individuals with eq. liquid financial wealth <25% of income poverty line"",""TP"",""Total Population"",""2016"",""2016"",53.5,,"
"USA,""United States"",""T6AC2"",""Share of individuals with eq. liquid financial wealth <25% of income poverty line"",""TP"",""Total Population"",""2019"",""2019"",51.5,,"
"USA,""United States"",""T6AC3"",""Share of individuals with eq. liquid financial wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2016"",""2016"",64.199997,,"
"USA,""United States"",""T6AC3"",""Share of individuals with eq. liquid financial wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2019"",""2019"",62.099998,,"
"USA,""United States"",""T6AC6"",""Share of individuals with eq. net wealth < 25% of income poverty line"",""TP"",""Total Population"",""2016"",""2016"",25.1,,"
"USA,""United States"",""T6AC6"",""Share of individuals with eq. net wealth < 25% of income poverty line"",""TP"",""Total Population"",""2019"",""2019"",22.6,,"
"USA,""United States"",""T6AC7"",""Share of individuals with eq. net wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2016"",""2016"",30.299999,,"
"USA,""United States"",""T6AC7"",""Share of individuals with eq. net wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2019"",""2019"",28.5,,"
"USA,""United States"",""SB40"",""Share of bottom 40% of wealth"",""TP"",""Total Population"",""2010"",""2010"",-0.36621511,,"
"USA,""United States"",""SB40"",""Share of bottom 40% of wealth"",""TP"",""Total Population"",""2013"",""2013"",-0.36036041,,"
"USA,""United States"",""SB40"",""Share of bottom 40% of wealth"",""TP"",""Total Population"",""2016"",""2016"",-0.1423825,,"
"USA,""United States"",""SB40"",""Share of bottom 40% of wealth"",""TP"",""Total Population"",""2019"",""2019"",-0.081747897,,"
"JPN,""Japan"",""T3AC1"",""Mean non-financial assets per household (current prices)"",""TP"",""Total Population"",""2014"",""2014"",22100000,,"
"JPN,""Japan"",""T3AC1"",""Mean non-financial assets per household (current prices)"",""TP"",""Total Population"",""2019"",""2019"",20400000,""B"",""Break"""
"JPN,""Japan"",""T1C6"",""Median net wealth per household (current prices)"",""TP"",""Total Population"",""2014"",""2014"",20100000,""D"",""Difference in methodology"""
"JPN,""Japan"",""T1C6"",""Median net wealth per household (current prices)"",""TP"",""Total Population"",""2019"",""2019"",14700000,""B"",""Break"""
"JPN,""Japan"",""T6AC2"",""Share of individuals with eq. liquid financial wealth <25% of income poverty line"",""TP"",""Total Population"",""2014"",""2014"",17.325001,,"
"JPN,""Japan"",""T6AC2"",""Share of individuals with eq. liquid financial wealth <25% of income poverty line"",""TP"",""Total Population"",""2019"",""2019"",21.5,""B"",""Break"""
"JPN,""Japan"",""T6AC3"",""Share of individuals with eq. liquid financial wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2014"",""2014"",23.812,,"
"JPN,""Japan"",""T6AC3"",""Share of individuals with eq. liquid financial wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2019"",""2019"",28.1,""B"",""Break"""
"JPN,""Japan"",""T6AC6"",""Share of individuals with eq. net wealth < 25% of income poverty line"",""TP"",""Total Population"",""2014"",""2014"",9.5480003,,"
"JPN,""Japan"",""T6AC6"",""Share of individuals with eq. net wealth < 25% of income poverty line"",""TP"",""Total Population"",""2019"",""2019"",17.200001,""B"",""Break"""
"JPN,""Japan"",""T6AC7"",""Share of individuals with eq. net wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2014"",""2014"",11.66,,"
"JPN,""Japan"",""T6AC7"",""Share of individuals with eq. net wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2019"",""2019"",19.1,""B"",""Break"""
"JPN,""Japan"",""SB40"",""Share of bottom 40% of wealth"",""TP"",""Total Population"",""2014"",""2014"",5.286438,""D"",""Difference in methodology"""
"JPN,""Japan"",""SB40"",""Share of bottom 40% of wealth"",""TP"",""Total Population"",""2019"",""2019"",1.226621,""B"",""Break"""
"LTU,""Lithuania"",""T3AC2"",""Mean financial assets per household (current prices)"",""TP"",""Total Population"",""2016"",""2016"",13134,,"
"LTU,""Lithuania"",""T3AC3"",""Mean liabilities per household (current prices)"",""TP"",""Total Population"",""2016"",""2016"",5162,,"
"LTU,""Lithuania"",""T1C5"",""Mean net wealth per household (current prices)"",""TP"",""Total Population"",""2016"",""2016"",84259,,"
"LTU,""Lithuania"",""MNWI"",""Mean net wealth per person (current prices)"",""TP"",""Total Population"",""2016"",""2016"",40500.602,,"
"LTU,""Lithuania"",""T3AC1"",""Mean non-financial assets per household (current prices)"",""TP"",""Total Population"",""2016"",""2016"",76287,,"
"LTU,""Lithuania"",""M2MR"",""Mean to median net wealth ratio"",""TP"",""Total Population"",""2016"",""2016"",1.836508,,"
"LTU,""Lithuania"",""T4C5"",""Median debt-to-assets ratio of indebted households"",""TP"",""Total Population"",""2016"",""2016"",0.11300001,,"
"LTU,""Lithuania"",""T4C4"",""Median debt-to-income ratio of indebted households"",""TP"",""Total Population"",""2016"",""2016"",0.43900001,,"
"LTU,""Lithuania"",""PIH75"",""Share of indebted households with debt-to-assets ratio above 75%"",""TP"",""Total Population"",""2016"",""2016"",10.07608,,"
"LTU,""Lithuania"",""PIH"",""Share of indebted households"",""TP"",""Total Population"",""2016"",""2016"",26.074341,,"
"LTU,""Lithuania"",""PIHR3"",""Share of indebted households with debt-to-income ratio above 3"",""TP"",""Total Population"",""2016"",""2016"",19.00005,,"
"LTU,""Lithuania"",""ST1"",""Share of top 1% of wealth"",""TP"",""Total Population"",""2016"",""2016"",14.84202,,"
"LTU,""Lithuania"",""ST10"",""Share of top 10% of wealth"",""TP"",""Total Population"",""2016"",""2016"",47.889431,,"
"LTU,""Lithuania"",""ST5"",""Share of top 5% of wealth"",""TP"",""Total Population"",""2016"",""2016"",36.02404,,"
"LTU,""Lithuania"",""T1C6"",""Median net wealth per household (current prices)"",""TP"",""Total Population"",""2016"",""2016"",45880,,"
"LTU,""Lithuania"",""T6AC2"",""Share of individuals with eq. liquid financial wealth <25% of income poverty line"",""TP"",""Total Population"",""2016"",""2016"",62.27,""D"",""Difference in methodology"""
"LTU,""Lithuania"",""T6AC3"",""Share of individuals with eq. liquid financial wealth <50 % of  income poverty line"",""TP"",""Total Population"",""2016"",""2016"",72.889999,""D"",""Difference in methodology"""
"LTU,""Lithuania"",""T6AC6"",""Share of individuals with eq. net wealth < 25% of income poverty line"",""TP"",""Total Population"",""2016"",""2016"",3.8399999,""D"",""Difference in methodology"""
